ID,Text,Label 1,Label 2,Label 3
655_Cleand_Climate1.csv,RT @MikoDougherty: If you re watching #HurricaneMichael and still unsure who to vote for on Nov. 6th - remember that #Republicans don t bel,Neutral,Positive,not-relevant
450_Cleand_Climate1.csv,RT @CJPatruno: Trump Casts Doubt On New UN Report That Sounds Climate Change Alarm. The report was given to me. And I want to look at who,Neutral,Neutral,Positive
917_Cleand_Climate1.csv,RT @graybeard28: IT'S ALMOST TOO LATE! We are already experiencing the devastation and death caused by climate change. #HURRICANEMICHAEL2,Positive,Positive,Positive
578_Cleand_Climate1.csv,RT @JamesRHutt: A new green economy that works for everyone? It could start with the post office. Powerful op-ed by @Mike_Palecek @CpaaAcmp,Positive,Neutral,Positive
373_Cleand_Climate1.csv,Nobel award recognizes how #economic forces can fight #climatechange #ableg https://t.co/jGNUo6iLGm,not-relevant,Neutral,Positive
501_Cleand_Climate1.csv,RT @DrAndrewThaler: 25 companies are responsible for more than half of all carbon emissions. 25 CEOs. 25 Boards of Directors. When we t,not-relevant,Positive,Positive
1107_Cleand_Climate1.csv,RT @tveitdal: Climate Cartoon of the day: #Budget19 approach to climate change https://t.co/6ei3nhCPLi,Positive,Positive,Neutral
296_Cleand_Climate1.csv,Global warming does have its good points. If it wasn't for GW we might be in the middle of freezing weather with glaciers forming in the North and beginning to move South. GW has temporarily slowed down that recurring process but the danger of another ice age remains.,Neutral,Neutral,not-relevant
558_Cleand_Climate1.csv,RT @HoaxMakesMusic: Scared by that new report that your hard drive's getting full? Here's what you can do to help: Delete all .txt files,not-relevant,Positive,not-relevant
142_Cleand_Climate1.csv,@derekstorck @CBSThisMorning @NorahODonnell @FLGovScott Ah you build houses but can t understand the science behind climate change ... science isn t socialist. And the question was: why hasn t florida constructed reinforced shelters capable of protecting,Positive,Positive,Positive
609_Cleand_Climate1.csv,RT @KateRaworth: This sounds like the classic growth will clean up after itself environmental economics of the late 20th century. Erik t,Positive,Neutral,not-relevant
404_Cleand_Climate1.csv,RT @7overgirl: take climate change seriously. planet earth is literally screaming for help so start now & not when we dont have a planet to,Positive,Positive,Positive
199_Cleand_Climate1.csv,@treasonstickers @laloalcaraz @tedcruz Ted Cruz signed a No climate tax pledge that days he opposes any legislation that related to climate change! He's all for leasing PUBLIC land for energy development including wildlife habitats and already fragile eco,Neutral,Positive,Neutral
327_Cleand_Climate1.csv,I carry and use my metal utensils in a pretty cloth napkin everywhere I go along with a reusable straw and chopsticks too; carpool when possible maintain a beautiful urban food garden,Positive,Positive,Positive
122_Cleand_Climate1.csv,@WhiteHouse @POTUS @realDonaldTrump @SecNielsen @FEMA_Brock @fema Did you bring up the fact that you refuse to acknowledge climate change and the impact of coal on our planet or are you smarter than all the scientists. #ClimateChangeIsReal,not-relevant,Positive,Neutral
1091_Cleand_Climate1.csv,RT @thehill: UN report: World on path to catastrophic climate change by 2030 https://t.co/rf2H1cl16R https://t.co/qxgcPgZYLL,Positive,Positive,Neutral
932_Cleand_Climate1.csv,RT @identichu: If the climate scientists cared about climate change they would advocate massive population reduction. But they only do that,Positive,Positive,Neutral
1276_Cleand_Climate1.csv,so we have 10 years to save your planet? nice one humanity,Positive,Positive,Neutral
1071_Cleand_Climate1.csv,RT @solopolo808: The Earth is not dying it is being killed and those who are killing it have names and addresses. - Utah Phillips http,Positive,Neutral,Positive
81_Cleand_Climate1.csv,@MDegen55 Soon hard times will break for the polar bear. If climate change continues like this then this animal will not survice. https://t.co/Hu6WXjOdKk,Positive,Positive,Positive
855_Cleand_Climate1.csv,RT @csonkaguy: It's Chicken Little Meets The Boy Who Cried Wolf https://t.co/9QLCr0ISmf,not-relevant,Neutral,not-relevant
650_Cleand_Climate1.csv,RT @MikeGrunwald: Trump borrowed $2T to cut taxes for the rich tried to strip health care from 20M Americans rejected the global consensu,Neutral,not-relevant,Neutral
1199_Cleand_Climate1.csv,Truth,Negative,Neutral,not-relevant
1122_Cleand_Climate1.csv,RT @yogabirdy: States are going to have to lead the way until we clean up the toxic waste occupying the WH and Senate. https://t.co/gQeYR1S,Positive,Positive,Neutral
778_Cleand_Climate1.csv,RT @VAPolitical: Maybe Now Trump-GOP Believe in Climate Change! Hurricane Michael Live Updates: Category 3 Storm Charges Into Georgia https,Positive,Positive,Positive
573_Cleand_Climate1.csv,RT @Jackstar009: And those people will pay for that. Both in dollars and impacts. Most of the grey hairs in that room won't feel the real p,Neutral,Positive,not-relevant
701_Cleand_Climate1.csv,RT @Rare_org: Also check out our report Climate Change Needs Behavior Change. https://t.co/AlPXek7fUT https://t.co/iwGaGQ6ttY,Positive,Neutral,Neutral
1045_Cleand_Climate1.csv,RT @retail_recruit: No Trump does not cast doubt on the UN report: he will never admit believing anything that his own big brain didn't,Positive,Positive,Neutral
496_Cleand_Climate1.csv,RT @Delafina777: You know the saying your freedom to swing your fist ends at my nose ? Yeah well if you believe Jesus is coming back soo,Neutral,Positive,not-relevant
291_Cleand_Climate1.csv,Fucking go vegan nowwww,not-relevant,Positive,not-relevant
624_Cleand_Climate1.csv,RT @LilStiny: Scared by that new report on climate change? Here's what you can do to help: Eat less meat. Swap your car or plane ride for,Positive,Positive,Neutral
35_Cleand_Climate1.csv,@AndrewGillum @jaketapper @CNN ....we might be rethinking vacation plans to Florida in the years to come....mass shootings #RedTide #climatechange driven hurricanes...dont think you guys will have it better by Christmas https://t.co/ZiXGSY1ujX,Positive,Neutral,Positive
342_Cleand_Climate1.csv,I've signed the @GreenpeaceNZ petition calling on NZ's Energy Minister @Megan_Woods to reject @OMV's application for an extension to its high risk oil exploration permit in the Great South Basin. #IPCC #ClimateChange #MakeOilHistory Join me here: https://t.co/RjJQm5ZUuu,Positive,Positive,Neutral
809_Cleand_Climate1.csv,RT @amandatnt03: With the climate change news that just came out I wanted to remind everyone of this fact https://t.co/DG3JiLps9q,Positive,Neutral,Positive
604_Cleand_Climate1.csv,RT @KarelSculptor: Schizophrenic Climate scientists we can rely on them being idiots. https://t.co/7WAv8B2sYk,Negative,Negative,Positive
527_Cleand_Climate1.csv,RT @EthosLifestyle: Here's what we have to do! Plant new #forests equal to the size of Canada Reduce #carbon #emissions by 45% Scrub #CO,Positive,Positive,Neutral
245_Cleand_Climate1.csv,Climate change always was going to bring down this government. They can lie create diversions and rail against renewables all they want but the weight of undeniable evidence was always going to sway more and more people. Murdoch and vested interests can't save them now. #auspol,Positive,Positive,Positive
168_Cleand_Climate1.csv,@lucialevine10 @sdutIdeas @TheRealJohnHCox @RunGomez @bycharlesclark Climate change? There are a 100 issues ore pressing.,Negative,Neutral,Negative
219_Cleand_Climate1.csv,As Storms Keep Coming FEMA Spends Billions in Cycle of Damage and Repair https://t.co/NjwVr5fA2Y Stories&pgtype=Homepage,Neutral,Positive,Positive
870_Cleand_Climate1.csv,RT @denticulata: We'll say it again - and again ... Protecting forests would automatically reduce carbon emissions by 18% globally. That go,Positive,Positive,Positive
850_Cleand_Climate1.csv,RT @climatecampaign: Let's compare Community Choice Energy agencies to investor-owned utilities and see who is more responsible about clima,Positive,Positive,Positive
1194_Cleand_Climate1.csv,Tropical Storms and Hurricanes which are fueled by warm water will only become more frequent and lethal. Be sure to remind your climate change denying Republican politicians about this.,Positive,Positive,Neutral
978_Cleand_Climate1.csv,RT @lindsayballant: @schwartzwaldj @_waleedshahid Yup at the end of this article: https://t.co/mndPCotrj7 https://t.co/Y3pSVyJJbE,Neutral,Positive,Neutral
773_Cleand_Climate1.csv,RT @UNEnvironmentNA: If electric cars and clean energy aren t enough to prevent rising oceans then there s money to be made in seawalls i,Neutral,Neutral,Positive
901_Cleand_Climate1.csv,RT @ezralevant: Stop lying on Twitter. Carbon dioxide is not pollution. It's a naturally occurring colourless odourless gas that people,not-relevant,Negative,Negative
1245_Cleand_Climate1.csv,Yep living planet sounds just like the living wage . #ProgressiveCrap,Negative,Negative,Negative
1040_Cleand_Climate1.csv,RT @real_farmacist: question:have u read the alarming UN report about imminent drastic climate change? TRUMP: it was given to me & i wan,Negative,Positive,Neutral
50_Cleand_Climate1.csv,@David_Leavitt @realDonaldTrump I don't entertain the administration they are unqualified for their positions and don't have basic knowledge. I learned a lot about climate change in Sociology 150 in 2017 in college. It was very informative.,Neutral,Positive,Neutral
696_Cleand_Climate1.csv,RT @ProudResister: The most important issue on the ballot on November 6th 2018 is the one issue that impacts the future of EVERYONE yet t,Positive,Neutral,not-relevant
491_Cleand_Climate1.csv,RT @David_Leavitt: Florida where it s illegal to mention climate change is about to experience some. #hurricanemichael2018,Neutral,Neutral,Neutral
824_Cleand_Climate1.csv,RT @azimpremjiuniv: Last 2 days left to enroll for our online course Exploring #Sustainability in the Indian Context . It covers an integr,Neutral,not-relevant,not-relevant
1168_Cleand_Climate1.csv,The world must invest US$2.4 trillion in clean energy every year through 2035 and cut the use of coal-fired power to almost nothing by 2050 to slow the quickest pace of climate change since the end of the last ice age writes @BusinessTimes. https://t.co/KaiuM6TBDu,Positive,Positive,Positive
542_Cleand_Climate1.csv,RT @GreatDismal: Florida where it s illegal to mention climate change is about to experience some.,Neutral,Neutral,not-relevant
465_Cleand_Climate1.csv,RT @ChrisJZullo: @realDonaldTrump Climate change denial has nothing to do with science or economics. It s about profit for polluters. We li,Neutral,Neutral,Positive
260_Cleand_Climate1.csv,Curbed LA thinks you drive too much. I'd have to agree. https://t.co/S79sbmlV6L via @CurbedLA,Positive,Positive,Negative
727_Cleand_Climate1.csv,RT @ShehryarAfridi1: Speech in Urdu. Namoos E Risalat May Peace be Upon Him Kashmir Conflict Samjhoota Express Khulbhushan Jadhav CPEC C,not-relevant,Neutral,Neutral
183_Cleand_Climate1.csv,@realDonaldTrump Return to tax fairness Fight for the middle class Provide affordable healthcare Pass immigration reform Save social security Tackle climate change Repair roads and bridges Invest in education Reduce the deficit Unburden our students Raise,Neutral,Positive,Positive
368_Cleand_Climate1.csv,Missed this: @CDFAnews & @ucanr received Strategic Growth Council grant to launch partnership to add 10 (presumably extension) positions to support and learn from ag producers about #ClimateChange https://t.co/GGx0KqWd1p @calclimateag https://t.co/CEUKxlk3Jr,Positive,Positive,Positive
419_Cleand_Climate1.csv,RT @Animals4Bernie: #ClimateChange IS REAL Fierce winds destroying Florida Those in the path of #HurricaneMichael ~ Please go to interior,Positive,Positive,Positive
214_Cleand_Climate1.csv,And in connection with #SafeSchools we want to ensure we indoctrinate every child in sexting fake genders and fraudulent claims on Climate Change..... #WhyWouldYouTrustUs,Negative,not-relevant,Negative
137_Cleand_Climate1.csv,@boogiepopprobin @RespectElves There still can be hurricanes in prone areas that are affected and usually made worse by climate change Superstorm Sandy is an example Hurricane Michael 100% ain t The most shocking thing it s doing is hitting the panhandle,Neutral,Positive,Positive
993_Cleand_Climate1.csv,RT @mike_axelrod: How many hurricanes need to hit his state before Little Marco actually stands up and does something about climate change?,Positive,Neutral,Positive
973_Cleand_Climate1.csv,RT @lauraolin: 2020 candidates will be wise to make climate change a priority issue. Glad to see Elizabeth Warren leading the charge here.,Positive,not-relevant,Positive
1240_Cleand_Climate1.csv,World must slash meat consumption to save climate: study - +GENERAL PHYSICS LABORATORY (GPL) The world must drastically reduce its meat consumption in order to avoid devastating climate change scientists said Wednesday in the... https://t.co/ugcTgRRqww,Positive,Neutral,not-relevant
896_Cleand_Climate1.csv,RT @evcricket: Not only are they doing *nothing* about climate change they're lying to us about meeting our obligations because they know,Positive,Neutral,Positive
1163_Cleand_Climate1.csv,The libtard media would have you believe that Hurricane Michael is some huge and powerful storm but this is the scene in Wyoming! Notice no wind! Sure we ve got snow about three weeks earlier than usual but #ClimateChange is a hoax! https://t.co/HZkK2tMOvj,Neutral,not-relevant,Negative
947_Cleand_Climate1.csv,RT @jaymichaelson: Yesterday: World's scientists warn of climate change point of no return. Today: SCOTUS lets Kavanaugh-written decision,Positive,Positive,Positive
742_Cleand_Climate1.csv,RT @SteveSGoddard: A few weeks ago climate scientists said climate change is making hurricanes slow down and rain a lot like Florence. Thi,Neutral,Negative,Negative
1086_Cleand_Climate1.csv,RT @tatedoll: Climate change exaggerates weather often to extremes. Sure is easy to post a gif though Mr. President. https://t.co/zrfhjLy,Negative,Neutral,Positive
96_Cleand_Climate1.csv,@PPUGrad04 @CuttsKathleen @CNN Right? It's the red states that deny climate change yet it's the blue states that have to put up more federal money to bail them out of disasters so that they can CONTINUE to deny it. Oh and we still only get two senators; e,Positive,Neutral,Positive
1214_Cleand_Climate1.csv,We re only projected to displace 450M+ people in the next 50 years due to global warming sea level rise. But sure communism is really what climate change activists want. Communism. You gotta be outta your damn mind if you believe this.,Negative,Positive,Positive
665_Cleand_Climate1.csv,RT @Naasreeen: Looking for Journalists and photographers that will be trained FOR FREE on documenting Climate Change affected regions. Tra,Negative,Positive,Neutral
460_Cleand_Climate1.csv,RT @CarolineLucas: With just 12 years left to avoid catastrophic climate breakdown we need an environment secretary dedicated to working a,Positive,Neutral,Positive
588_Cleand_Climate1.csv,RT @Jim_Pembroke: Dave Sharma says it s enough #WentworthVotes Scott Morrison says it s a canter But climate experts say no way Austr,Positive,not-relevant,Positive
383_Cleand_Climate1.csv,Our media needs 2ask the BIG question about climate change. Why is the Irish gov locking ireland into Trumps fracked gas by planning to import LNG into Shannon?Higher climate impact than coal #ClimateChange #IPCC #climateaction #Naughten @paulbmelia @KOSullivanIT @thejournal_ie,Positive,Positive,Neutral
511_Cleand_Climate1.csv,RT @EdwardJWHunter: OK this should be interesting. John Hewson former Liberal leader whose seat was Wentworth urges Wentworth voters t,Neutral,Neutral,Positive
1117_Cleand_Climate1.csv,RT @woodlandsteward: Shell boss says mass reforestation needed to limit temperature rises to 1.5C #climatechange #reforestation #forests ht,Neutral,Positive,Positive
152_Cleand_Climate1.csv,@elizabethforma @algore Man made climate change is a farce. This is about control of people. Ever notice China India and other big polluters are exempt from this stuff?,Negative,Negative,Negative
619_Cleand_Climate1.csv,RT @KyahJade: Jesus Christ fling me into the sun already. https://t.co/Tq4Hc8FM1x,not-relevant,Positive,Positive
414_Cleand_Climate1.csv,RT @Amy_Siskind: With the alarming new UN report on climate change we are the only country not only not in the Paris Climate Accord but w,Positive,Positive,Neutral
337_Cleand_Climate1.csv,I think they want us to all go down the tubes. Didn't they learn from King Tut that though you're buried with it you can't really take it with you? They are old rich geezers who support corporate govt and foreign dictatorships.,not-relevant,Positive,Positive
132_Cleand_Climate1.csv,@aropeik @EddieEdwardsNH Sure let the free market drive response to climate change. It'll drive down the cost of gas masks and PFDs! (sarcasm),Positive,Positive,Positive
106_Cleand_Climate1.csv,@SREinFLA1 @FLGovScott @FLGuard @SenBillNelson @AndrewGillum Florida turning into environmental disaster: red tides rising sea levels due to climate change. Pro-slavery Ron DeSantis and Red Tide Rick Scott deny climate change as monster storms like #Hurri,Neutral,Positive,Positive
942_Cleand_Climate1.csv,RT @jacremes: Collective action is hard. It s harder still on a national level never kind global. And yet that s what we need to stop clim,Positive,Positive,Negative
91_Cleand_Climate1.csv,@NancyPelosi #hurricanemichael became a monster storme because of #globalwarming .The Congress needs to introduce a comprehensive plan of addressing #ClimateChange a the US should re-emerge as the world leader and champion this effort. There is no time to,Positive,Neutral,Positive
865_Cleand_Climate1.csv,RT @dcwoodruff: A storm that freakishly accelerated in its final hours before landfall to become one of the strongest hurricanes in US hist,Negative,Neutral,Negative
660_Cleand_Climate1.csv,RT @MollyMEP: John Humphrys slammed for unhelpful climate change interview The scale of transformation needed requires us all to work t,Positive,Neutral,Positive
1132_Cleand_Climate1.csv,Scared that the world will end because of the irresponsibility of global corporations? Buy a new dishwasher then dumbass.,not-relevant,Positive,Neutral
788_Cleand_Climate1.csv,RT @Wilderness: For the sake of future generations and our wild places don't give up! Here are small (but significant) ways YOU can #ActOn,not-relevant,Positive,Neutral
583_Cleand_Climate1.csv,RT @JenniferNora: Wow we re really fucked huh https://t.co/vLHnR4A2t3,not-relevant,Neutral,Neutral
711_Cleand_Climate1.csv,RT @RobbieGramer: The last time a category 4 hurricane made landfall on mainland US in October was 1953-WTOP. In related news the UN relea,Neutral,not-relevant,Neutral
65_Cleand_Climate1.csv,@GeorgeMonbiot @MakeTheNxtStep Research into the immediate effects of emissions on health ongoing result could help frame climate issues as impacting on peoples immediate health will also help change people mindset if their day to day health is impacted.,Positive,Positive,Positive
1055_Cleand_Climate1.csv,RT @saintguac: hint: the biggest polluter on earth is the US military. maybe the US left needs to start fighting the US war machine because,Neutral,Neutral,not-relevant
634_Cleand_Climate1.csv,RT @MRobertsQLD: Why doesn't Richard Branson stop all his planes using petroleum based fuels? https://t.co/dYZPIWC3ny,Neutral,Neutral,not-relevant
45_Cleand_Climate1.csv,@ColonelCamulos Forget climate change and the rising tide of nationalism.... THIS is the issue. What is wrong with people?!,Neutral,Negative,Neutral
352_Cleand_Climate1.csv,It is a huge pet peeve of mine when ppl think individual actions can adequately address global climate change. They cannot. And well intentioned ppl promote this nonsense.,Neutral,Neutral,Neutral
819_Cleand_Climate1.csv,RT @aparnapkin: everyone who thinks climate change is a hoax who exactly do you think benefits from decreasing pollution? Big Everyone?,Positive,Positive,Positive
614_Cleand_Climate1.csv,RT @KenyaMetService: Kenya Met Department will host the award ceremony of the first Kenya Climate Change Art and Essay Competition 2018 to,Positive,Neutral,Positive
275_Cleand_Climate1.csv,Don t people understand that human suffering will be one of the first things to happen if we don t do something about climate change?,Positive,Positive,Positive
537_Cleand_Climate1.csv,RT @GiordanoBrunoXX: @politico Meanwhile don t forget Slithering Scott banned the words climate change from state documents,Neutral,Positive,Positive
1009_Cleand_Climate1.csv,RT @nazoyasarlar: So I'm sure you've seen the media saying something along the lines of New climate change report issues 2040 is the beg,Positive,Neutral,Neutral
19_Cleand_Climate1.csv,#inktober2018 day 10 - Mouse would like a word. #wildlife #plasticfree #climatechange #beautiful #nature https://t.co/4fLqAHsMWM https://t.co/jJpHdiGmT2,Neutral,Positive,Neutral
255_Cleand_Climate1.csv,Commitments -> kWh for real people: #SE4All + NY + #SocialGood https://t.co/RMP0AwvDX0 HT @NewClimateEcon @europainitalia @sheilawatson100 #climatechange #ipcc,Positive,Neutral,Negative
178_Cleand_Climate1.csv,@peterkohan @mattklewis Climate change.hmm..climate does change that's a scientific fact it changed many times before humans..the question is are humans responsible and to what measure...so yeah its a theory not a fact.,Negative,Neutral,Negative
306_Cleand_Climate1.csv,Have the screaming banshees started screaming about climate change deniers causing hurricane Michael?,Negative,Neutral,Positive
101_Cleand_Climate1.csv,@RedTRaccoon The Democrats caused this and Climate Change and Hurricanes and...,Neutral,Positive,Neutral
229_Cleand_Climate1.csv,Business Insider: Trump suggests the climate may actually be 'fabulous' after an ominous UN report on looming disaster. https://t.co/aP0i9iXyvg via @GoogleNews,Neutral,Negative,Positive
880_Cleand_Climate1.csv,RT @dtdchange: Australia defies climate warning to back coal https://t.co/OSnqTvWTHd #auspol #SR15 #climatebreakdown #climatechange #OnePl,Negative,Positive,Positive
860_Cleand_Climate1.csv,RT @david_joffe: Prof Jim Skea: There is no single thing that we need to do in tackling climate change. We need to do things across the boa,Neutral,Negative,Neutral
988_Cleand_Climate1.csv,RT @mcannonbrookes: A week in politics - gambling ads on Opera House are fine radio DJs can bully women w/o consequence climate change,Neutral,Neutral,Positive
783_Cleand_Climate1.csv,RT @WHO: #ClimateChange threatens your health. https://t.co/nKhKvNFUfj,Positive,Positive,Positive
911_Cleand_Climate1.csv,RT @girlsreallyrule: Trump is asked if he's read the critical UN report on Climate Change and he responds with needing to know who drew it,Neutral,Neutral,Positive
1255_Cleand_Climate1.csv,[Metropolitics] Essays | Local Leadership and Global Goals: How City Sustainability Networks are Changing Progressive Policymaking (by Supraja Sudharsan Emma French and Jennifer Clark): https://t.co/D6eVvopN5n #ClimateChange #sustainability #networks #progressive #policymaking https://t.co/S6KrRUx3iE,Neutral,Neutral,Neutral
60_Cleand_Climate1.csv,@FoxNews @NHC_Atlantic @ShepNewsTeam Well. Ya know. Climate change a Chinese hoax.,Negative,Positive,Negative
1050_Cleand_Climate1.csv,RT @romyreiner: If climate change raped someone and tried to become the president or next Supreme Court judge a ton of republicans would b,Positive,Neutral,Neutral
834_Cleand_Climate1.csv,RT @c40cities: The science is clear: limiting global warming to #1o5C is still possible. It will require rapid and radical transformation,Positive,Positive,Positive
1178_Cleand_Climate1.csv,This is at least the fourth hurricane in the last seven years that's been described as a once in a hundred years storm. #climatechange #HurricaneMichael,Positive,Positive,Positive
1101_Cleand_Climate1.csv,RT @today_explained: Sea levels rising Arctic permafrost melting Rising global temperature Mass die-offs of coral reefs Just some of t,Neutral,Positive,Neutral
757_Cleand_Climate1.csv,RT @The_ClimateGuy: #globalwarming is hitting Grand Forks North Dakota pretty hard today. A temperature of 32 F and moderate snowfall. Con,Neutral,Positive,Positive
552_Cleand_Climate1.csv,RT @HarleyRouda: Dire warnings have been set off about Climate Change and our future. Rep. Rohrabacher and Trump Admin. are at odds with t,Positive,Positive,Positive
1024_Cleand_Climate1.csv,RT @parmking: @amyklobuchar Climate change????????? Global warming??????????? Hellloooooooo,Neutral,not-relevant,not-relevant
475_Cleand_Climate1.csv,RT @ClimateSignals: #HurricaneMichael is fueled by unusually warm seas that have heated past the 28.5 C threshold for major hurricanes. La,Neutral,Positive,Positive
270_Cleand_Climate1.csv,Do something about climate change asshole,Positive,Positive,Positive
737_Cleand_Climate1.csv,RT @Soonfeed: 2030: EU is expected to have cut CO2 emissions from vehicles by 40%. #climateaction https://t.co/rWhIsShgnF,Positive,Neutral,Neutral
1209_Cleand_Climate1.csv,We have 12 years to limit climate change catastrophe warns UN https://t.co/eMZpMlRBTG,Positive,Positive,Neutral
1004_Cleand_Climate1.csv,RT @myserenity69: Climate change deniers should live on the equator when our planet's temperature starts to rise. #ClimateChange is REAL,Negative,Positive,Neutral
14_Cleand_Climate1.csv,#WorldMentaHealthDay The health economic political and environmental implications of #climatechange affect all of us and the tolls on our mental health are far reaching. Download our report Mental Health and Our Changing Climate to learn more: https://t.co/1XNJsMWUfx https://t.co/GQksHVWWH0,Positive,Neutral,not-relevant
398_Cleand_Climate1.csv,RT @141b56e81c1447a: @ProfTerryHughes @smh There needs to be a court case that challenges the lnp dumb arsed opinions re climate change. It,Neutral,Neutral,Positive
193_Cleand_Climate1.csv,@superman4ever02 @Overlapping @WhiteHouse @realDonaldTrump @SecNielsen @FEMA_Brock @fema They sure did. I guess you do not live in this country. They have been saying climate change since Bill Clinton was in office.,Negative,Neutral,Negative
378_Cleand_Climate1.csv,One of the tweets from today's #RenewablesNow! Hour https://t.co/WpWub2Kzm6 TOPIC: #ClimateChange #Alarmists vs. the #Deniers #SolveBy2030 #HoardingWealth #epa #gop #dems #conservatives #liberals #liberalplots #science #solar #wind https://t.co/hnQhRTHNoi,Neutral,Neutral,Neutral
506_Cleand_Climate1.csv,RT @EIWBM_Cat: It's simple as fuck - US military is the LARGEST polluter on earth. US bombing/interventions have OBJECTIVELY caused MASSIVE,Neutral,Positive,Positive
301_Cleand_Climate1.csv,Greg Clarke: Stop wrecking our climate - ditch plans to build the UK s biggest gas plant https://t.co/OYm5q9GC6M via @UKChange,Positive,Positive,Neutral
429_Cleand_Climate1.csv,RT @BeingFarhad: Limiting global warming to 1.5 C will require rapid far-reaching & unprecedented changes in all aspects of society inclu,Positive,Negative,Positive
224_Cleand_Climate1.csv,At this point if you don t believe in global warming or climate change you re an enemy of the Earth,Positive,Positive,Positive
147_Cleand_Climate1.csv,@didikins4life @ESA_org A new climate assessment is coming from the U.S. Global Change Research Program @usgcrp that strongly supports existence of #climatechange and will definitely contradict #Trump's #antiscience beliefs.,Negative,Positive,Positive
1270_Cleand_Climate1.csv,i've tried so many ways to convince friends to go vegetarian at least most of the time. Please? PLEASE?,Positive,Positive,Positive
983_Cleand_Climate1.csv,RT @madelinejlester: The Museum of the Earth displays real coral reefs to show the impact of climate change @IthacaWeek https://t.co/841E0Y,Neutral,Neutral,Positive
1250_Cleand_Climate1.csv,You re blaming hurricanes on climate change? Hahahaha hahahaha! I can t even believe I wrote climate change!,Neutral,Negative,Neutral
1173_Cleand_Climate1.csv,They say history repeats itself https://t.co/AW3RvSHEfK,not-relevant,Positive,not-relevant
957_Cleand_Climate1.csv,RT @juliussharpe: Epoch fail. https://t.co/taLnZKzWnV,not-relevant,Neutral,not-relevant
752_Cleand_Climate1.csv,RT @TheCanaryUK: After last night the BBC s impartiality guidelines aren t worth the paper they re written on By @jmcevoy2 https://t.co/,Neutral,Positive,Positive
1096_Cleand_Climate1.csv,RT @thenib: New from @Lubchansky: only YOU can stop climate change! https://t.co/YXjh0Rmdt4 https://t.co/fy1mQKduyX,Positive,Positive,Positive
1224_Cleand_Climate1.csv,When you want to use the @EPA Student Guide to Climate Change with your 5Ss but you can t because @realDonaldTrump thinks that #climatechange is a hoax. I wonder if he saw the latest memo from #IPCC @IPCC_CH @ActualEPAFacts #scienceisreal #scienceteacher #middleschoolscience https://t.co/4eEF8XKsIT,Positive,Negative,Positive
675_Cleand_Climate1.csv,RT @NoahhGault: your president doesn t believe it exists tho https://t.co/1VUGz0gHeo,Positive,not-relevant,Neutral
470_Cleand_Climate1.csv,RT @ClaireWarrior1: Exciting to talk with @AVADanceCompany this week about working together for next year's @BorderCrossings #OriginsFestiv,not-relevant,not-relevant,Negative
598_Cleand_Climate1.csv,RT @JunkScience: It's just weather dude. The climate is the same as its ever been in your lifetime. And it won't noticeably change either.,Negative,Neutral,Neutral
393_Cleand_Climate1.csv,Please!!!Tell the Ontario government we need an effective plan to fight #climatechange. Sign today #onpoli https://t.co/jUkrOBMBxm,Neutral,Positive,Positive
521_Cleand_Climate1.csv,RT @EricHolthaus: If you are wondering what you can do about climate change: The world's top scientists just gave rigorous backing to syst,Positive,Positive,Positive
1127_Cleand_Climate1.csv,Remind me how he makes his money again?,Neutral,not-relevant,Positive
706_Cleand_Climate1.csv,RT @Rexwolff2: Individualist responsibility for climate change is a smokescreen to direct rightful fury away from corporations.,Positive,Positive,Positive
162_Cleand_Climate1.csv,@jimsim2018 @grizzlemeister He's a super big time environmentalist big player in the global cooling/global warming/climate change farce. Btw he made his billions with investments in coal mining & oil drilling/refining. Hypocrite much? #HypocriteLibera,Negative,Negative,Negative
629_Cleand_Climate1.csv,RT @Loder_AL: Coastal communities in the Maritimes are highly vulnerable to rising sea levels and already feeling the impacts. Critical to,Positive,Neutral,Positive
424_Cleand_Climate1.csv,RT @AwardsDaily: No one has ever seen a Cat 3 hurricane heading into Georgia from the south. What we will be seeing in the next ten years w,Positive,Positive,Neutral
347_Cleand_Climate1.csv,In Canada let's start by insisting that our governments impose a serious carbon tax. Insisting. https://t.co/ICPvSFMLNq,Negative,Neutral,Positive
116_Cleand_Climate1.csv,@Thomas1774Paine @OkmakeReady He needs money to pay his electricity bill. Keep squeezing your climate change cult Gore! https://t.co/BIAQa4KRIr,Negative,Negative,Positive
952_Cleand_Climate1.csv,RT @johnupton: In just a few hours Michael transformed from a potent storm into a nightmare scenario. (This kind of rapid intensificatio,not-relevant,Positive,Positive
875_Cleand_Climate1.csv,RT @docrussjackson: Those #bbcqt no go areas in full: Grotesque inequality Climate change Corporate power Tory election fraud UK oligarchy,Neutral,Positive,Neutral
670_Cleand_Climate1.csv,RT @NewYorkStateAG: I refuse to resign New Yorkers to the climate catastrophe projected by the world s scientists in the latest UN climate,Positive,Positive,Positive
1142_Cleand_Climate1.csv,So did folks in the Panhandle get a Presidential alert overnight that #HuricaneMichael jumped from a Cat 2 to a Cat 4 almost 5? But hey why worry about #ClimateChange right? We have 12 years to save ourselves people... #VOTE,Positive,Positive,Positive
798_Cleand_Climate1.csv,RT @abcnews: Richard Branson criticises Australia over climate change says coal 'should be a thing of the past' (Pic: Facebook) https://t.,Positive,Positive,Positive
